15	 1	  23.792200	  48.809900	   1.660000	   0.500000	   0.500000	   0.000000
16	 1	  46.893500	  25.669500	   1.670000	   0.500000	   0.500000	   0.000000
16	 1	  39.997000	  28.772300	   1.670000	   0.500000	   0.500000	   0.000000
16	 1	  13.610400	  50.934900	   1.670000	   0.500000	   0.500000	   0.000000
17	 1	  32.970200	  -7.157210	   1.860000	   0.500000	   0.500000	   0.000000
17	 1	 -13.102000	  27.325200	   1.860000	   0.500000	   0.500000	   0.000000
18	 1	  23.883500	 -23.023100	   1.940000	   0.500000	   0.500000	   0.000000
18	 1	  15.748500	 -11.407200	   1.940000	   0.500000	   0.500000	   0.000000
18	 1	 -36.112000	  17.104300	   1.940000	   0.500000	   0.500000	   0.000000
19	 1	  56.449500	  46.502400	   1.960000	   0.500000	   0.500000	   0.000000
19	 1	  55.080600	  48.027700	   1.960000	   0.500000	   0.500000	   0.000000
19	 1	  25.786800	  62.094500	   1.960000	   0.500000	   0.500000	   0.000000
20	 1	  63.606700	  18.890400	   1.990000	   0.500000	   0.500000	   0.000000
20	 1	  36.229400	  39.149600	   1.990000	   0.500000	   0.500000	   0.000000
20	 1	  38.184900	  40.518500	   1.990000	   0.500000	   0.500000	   0.000000
20	 1	  39.814500	  45.446400	   1.990000	   0.500000	   0.500000	   0.000000
20	 1	  25.148000	  50.100600	   1.990000	   0.500000	   0.500000	   0.000000
21	 1	  53.529300	  24.965500	   2.090000	   0.500000	   0.500000	   0.000000
21	 1	  39.097500	  32.083600	   2.090000	   0.500000	   0.500000	   0.000000
21	 1	  11.641900	  54.806900	   2.090000	   0.500000	   0.500000	   0.000000
22	 1	  -9.569040	   7.170250	   2.300000	   0.500000	   0.500000	   0.000000
22	 1	 -20.663400	  11.276800	   2.300000	   0.500000	   0.500000	   0.000000
23	 1	  46.189500	 -18.029900	   2.460000	   0.500000	   0.500000	   0.000000
23	 1	   6.635760	  18.342800	   2.460000	   0.500000	   0.500000	   0.000000
23	 1	  -9.282220	  28.042200	   2.460000	   0.500000	   0.500000	   0.000000
24	 1	 -22.697100	 -50.882800	   2.480000	   0.500000	   0.500000	   0.000000
24	 1	  14.848900	 -42.239300	   2.480000	   0.500000	   0.500000	   0.000000
24	 1	   9.569030	 -22.918800	   2.480000	   0.500000	   0.500000	   0.000000
24	 1	 -56.723300	  10.638100	   2.480000	   0.500000	   0.500000	   0.000000
25	 1	  25.604300	 -58.783100	   2.510000	   0.500000	   0.500000	   0.000000
25	 1	 -37.507000	 -47.597500	   2.510000	   0.500000	   0.500000	   0.000000
25	 1	 -46.085200	  -0.312870	   2.510000	   0.500000	   0.500000	   0.000000
26	 1	 -15.096700	 -82.431900	   2.530000	   0.500000	   0.500000	   0.000000
26	 1	 -48.862100	 -68.443400	   2.530000	   0.500000	   0.500000	   0.000000
26	 1	 -67.113600	 -40.088300	   2.530000	   0.500000	   0.500000	   0.000000
27	 1	  48.275400	   7.131140	   2.540000	   0.500000	   0.500000	   0.000000
27	 1	  31.849000	  18.043000	   2.540000	   0.500000	   0.500000	   0.000000
27	 1	  -2.828980	  46.202500	   2.540000	   0.500000	   0.500000	   0.000000
28	 1	  42.056900	 -38.602100	   2.660000	   0.500000	   0.500000	   0.000000
28	 1	  -6.583600	  10.598900	   2.660000	   0.500000	   0.500000	   0.000000
28	 1	 -19.411800	  15.904900	   2.660000	   0.500000	   0.500000	   0.000000
29	 1	  53.411900	  -7.026840	   2.680000	   0.500000	   0.500000	   0.000000
29	 1	  16.908800	  23.596700	   2.680000	   0.500000	   0.500000	   0.000000
29	 1	   1.394950	  36.451000	   2.680000	   0.500000	   0.500000	   0.000000
30	 1	   9.190960	 -70.333700	   2.750000	   0.500000	   0.500000	   0.000000
30	 1	 -40.674900	 -62.615900	   2.750000	   0.500000	   0.500000	   0.000000
30	 1	  -8.995420	 -19.685600	   2.750000	   0.500000	   0.500000	   0.000000
30	 1	 -61.207900	 -11.967800	   2.750000	   0.500000	   0.500000	   0.000000
31	 1	   3.832820	 -75.991700	   2.780000	   0.500000	   0.500000	   0.000000
31	 1	 -45.498600	 -62.485600	   2.780000	   0.500000	   0.500000	   0.000000
32	 1	  30.753900	 -63.111300	   2.830000	   0.500000	   0.500000	   0.000000
32	 1	 -42.161100	 -42.773800	   2.830000	   0.500000	   0.500000	   0.000000
32	 1	 -11.524600	  -5.149550	   2.830000	   0.500000	   0.500000	   0.000000
32	 1	 -43.386600	  -3.115800	   2.830000	   0.500000	   0.500000	   0.000000
33	 1	  30.141200	 -43.842900	   2.890000	   0.500000	   0.500000	   0.000000
33	 1	 -27.455600	 -43.360500	   2.890000	   0.500000	   0.500000	   0.000000
34	 1	  46.789200	   9.034520	   2.850000	   0.500000	   0.500000	   0.000000
34	 1	  34.925700	  16.778400	   2.850000	   0.500000	   0.500000	   0.000000
34	 1	  -6.140340	  48.809900	   2.850000	   0.500000	   0.500000	   0.000000
35	 1	  59.578400	   9.738510	   2.890000	   0.500000	   0.500000	   0.000000
35	 1	  31.288400	  28.746200	   2.890000	   0.500000	   0.500000	   0.000000
35	 1	   8.017650	  50.569900	   2.890000	   0.500000	   0.500000	   0.000000
36	 1	  43.008500	 -27.833700	   2.920000	   0.500000	   0.500000	   0.000000
36	 1	 -24.261600	  25.552200	   2.920000	   0.500000	   0.500000	   0.000000
37	 1	  51.586800	  14.809800	   2.930000	   0.500000	   0.500000	   0.000000
37	 1	  37.441800	  23.257700	   2.930000	   0.500000	   0.500000	   0.000000
37	 1	  -0.886500	  53.529300	   2.930000	   0.500000	   0.500000	   0.000000
38	 1	 -22.045300	 -47.506200	   2.930000	   0.500000	   0.500000	   0.000000
38	 1	  15.644200	 -24.522300	   2.930000	   0.500000	   0.500000	   0.000000
39	 1	  25.135000	 -75.991700	   3.080000	   0.500000	   0.500000	   0.000000
39	 1	 -20.533000	 -23.896500	   3.080000	   0.500000	   0.500000	   0.000000
39	 1	 -19.320600	 -18.590500	   3.080000	   0.500000	   0.500000	   0.000000
40	 1	  67.296200	   5.371170	   3.110000	   0.500000	   0.500000	   0.000000
40	 1	  27.286100	  36.698700	   3.110000	   0.500000	   0.500000	   0.000000
40	 1	  18.799100	  45.850600	   3.110000	   0.500000	   0.500000	   0.000000
41	 1	 -25.643500	 -46.971700	   3.160000	   0.500000	   0.500000	   0.000000
41	 1	  26.099700	 -40.557600	   3.160000	   0.500000	   0.500000	   0.000000
41	 1	  11.407200	 -11.694000	   3.160000	   0.500000	   0.500000	   0.000000
41	 1	 -50.556900	  15.566000	   3.160000	   0.500000	   0.500000	   0.000000
42	 1	  20.754600	 -72.028500	   3.280000	   0.500000	   0.500000	   0.000000
42	 1	 -50.152700	 -48.640400	   3.280000	   0.500000	   0.500000	   0.000000
42	 1	 -56.540700	 -15.592100	   3.280000	   0.500000	   0.500000	   0.000000
42	 1	 -11.185600	 -14.066700	   3.280000	   0.500000	   0.500000	   0.000000
43	 1	  46.332900	  11.146500	   3.270000	   0.500000	   0.500000	   0.000000
43	 1	  38.119700	  16.426400	   3.270000	   0.500000	   0.500000	   0.000000
43	 1	  -7.965500	  51.273900	   3.270000	   0.500000	   0.500000	   0.000000
44	 1	 -26.543000	 -47.949500	   3.240000	   0.500000	   0.500000	   0.000000
44	 1	  25.982400	 -42.904200	   3.240000	   0.500000	   0.500000	   0.000000
44	 1	  10.690200	 -11.511500	   3.240000	   0.500000	   0.500000	   0.000000
45	 1	  40.883500	 -10.194800	   3.270000	   0.500000	   0.500000	   0.000000
45	 1	 -24.326700	  36.685700	   3.270000	   0.500000	   0.500000	   0.000000
46	 1	 -36.711800	 -85.808400	   3.360000	   0.500000	   0.500000	   0.000000
46	 1	 -44.859800	 -81.571500	   3.360000	   0.500000	   0.500000	   0.000000
46	 1	 -72.888900	 -48.979400	   3.360000	   0.500000	   0.500000	   0.000000
47	 1	  43.477900	 -29.150400	   3.390000	   0.500000	   0.500000	   0.000000
47	 1	  10.625000	   7.026840	   3.390000	   0.500000	   0.500000	   0.000000
47	 1	 -28.094400	  26.321400	   3.390000	   0.500000	   0.500000	   0.000000
48	 1	  12.854300	 -42.291500	   3.330000	   0.500000	   0.500000	   0.000000
48	 1	  11.576700	 -28.276900	   3.330000	   0.500000	   0.500000	   0.000000
49	 1	 -28.720100	 -46.046100	   3.350000	   0.500000	   0.500000	   0.000000
49	 1	  30.688700	 -45.029200	   3.350000	   0.500000	   0.500000	   0.000000
49	 1	   7.052920	  -5.879620	   3.350000	   0.500000	   0.500000	   0.000000
49	 1	 -46.606700	  14.966300	   3.350000	   0.500000	   0.500000	   0.000000
50	 1	  68.599800	  17.065200	   3.380000	   0.500000	   0.500000	   0.000000
50	 1	  43.503900	  50.856700	   3.380000	   0.500000	   0.500000	   0.000000
50	 1	  17.951700	  57.192600	   3.380000	   0.500000	   0.500000	   0.000000
51	 1	  46.880500	 -20.298400	   3.460000	   0.500000	   0.500000	   0.000000
51	 1	  15.487800	  10.729300	   3.460000	   0.500000	   0.500000	   0.000000
51	 1	 -20.950200	  32.631200	   3.460000	   0.500000	   0.500000	   0.000000
52	 1	  44.651200	 -29.632700	   3.490000	   0.500000	   0.500000	   0.000000
52	 1	   9.451710	   8.473930	   3.490000	   0.500000	   0.500000	   0.000000
52	 1	 -26.334400	  26.803700	   3.490000	   0.500000	   0.500000	   0.000000
53	 1	 -10.247000	 -86.994800	   3.480000	   0.500000	   0.500000	   0.000000
53	 1	 -58.548400	 -63.059200	   3.480000	   0.500000	   0.500000	   0.000000
53	 1	 -68.208700	 -45.459400	   3.480000	   0.500000	   0.500000	   0.000000
54	 1	  31.940300	 -66.305400	   3.520000	   0.500000	   0.500000	   0.000000
54	 1	 -45.185700	 -43.321400	   3.520000	   0.500000	   0.500000	   0.000000
54	 1	 -45.850600	  -3.767640	   3.520000	   0.500000	   0.500000	   0.000000
55	 1	  26.647300	 -73.045400	   3.600000	   0.500000	   0.500000	   0.000000
55	 1	 -53.138100	 -37.454800	   3.600000	   0.500000	   0.500000	   0.000000
55	 1	 -53.803000	 -19.659500	   3.600000	   0.500000	   0.500000	   0.000000
55	 1	 -13.910300	 -12.033000	   3.600000	   0.500000	   0.500000	   0.000000
56	 1	 -45.563700	 -51.678000	   3.550000	   0.500000	   0.500000	   0.000000
56	 1	 -53.868200	  -5.918720	   3.550000	   0.500000	   0.500000	   0.000000
57	 1	  17.443300	 -55.132800	   3.530000	   0.500000	   0.500000	   0.000000
57	 1	   5.305990	 -15.891900	   3.530000	   0.500000	   0.500000	   0.000000
58	 1	  31.940300	 -50.283100	   3.600000	   0.500000	   0.500000	   0.000000
58	 1	 -32.553000	 -48.145000	   3.600000	   0.500000	   0.500000	   0.000000
58	 1	   3.350480	  -4.315200	   3.600000	   0.500000	   0.500000	   0.000000
58	 1	 -47.180300	  11.720100	   3.600000	   0.500000	   0.500000	   0.000000
59	 1	 -54.441800	 -47.375900	   3.680000	   0.500000	   0.500000	   0.000000
59	 1	 -59.760800	 -20.937200	   3.680000	   0.500000	   0.500000	   0.000000
60	 1	 -30.910300	 -87.255500	   3.650000	   0.500000	   0.500000	   0.000000
60	 1	 -46.411100	 -80.072200	   3.650000	   0.500000	   0.500000	   0.000000
60	 1	 -74.388200	 -43.777700	   3.650000	   0.500000	   0.500000	   0.000000
61	 1	  56.997000	   0.547550	   3.740000	   0.500000	   0.500000	   0.000000
61	 1	  -2.998460	  47.428000	   3.740000	   0.500000	   0.500000	   0.000000
62	 1	 -11.889600	 -33.517700	   3.920000	   0.500000	   0.500000	   0.000000
62	 1	 -70.555400	   8.447860	   3.920000	   0.500000	   0.500000	   0.000000
63	 1	  38.706400	  33.048400	   3.950000	   0.500000	   0.500000	   0.000000
63	 1	  46.332900	  43.608200	   3.950000	   0.500000	   0.500000	   0.000000
63	 1	   3.624230	  59.800000	   3.950000	   0.500000	   0.500000	   0.000000
64	 1	  42.017700	 -31.079800	   3.930000	   0.500000	   0.500000	   0.000000
64	 1	  12.632700	   3.650310	   3.930000	   0.500000	   0.500000	   0.000000
64	 1	 -34.638900	  26.803700	   3.930000	   0.500000	   0.500000	   0.000000
65	 1	 -38.510800	 -54.337500	   4.050000	   0.500000	   0.500000	   0.000000
65	 1	  -1.277620	  -6.766130	   4.050000	   0.500000	   0.500000	   0.000000
65	 1	 -53.138100	   3.924080	   4.050000	   0.500000	   0.500000	   0.000000
66	 1	  35.916500	 -34.873500	   4.260000	   0.500000	   0.500000	   0.000000
66	 1	  13.975500	  -3.519950	   4.260000	   0.500000	   0.500000	   0.000000
67	 1	  49.748600	   2.646470	   4.200000	   0.500000	   0.500000	   0.000000
67	 1	  32.644200	  14.770700	   4.200000	   0.500000	   0.500000	   0.000000
68	 1	  29.176400	 -68.378200	   4.380000	   0.500000	   0.500000	   0.000000
68	 1	 -47.519300	 -49.318400	   4.380000	   0.500000	   0.500000	   0.000000
68	 1	 -53.046900	  -4.471630	   4.380000	   0.500000	   0.500000	   0.000000
69	 1	 -48.562200	 -75.118200	   4.390000	   0.500000	   0.500000	   0.000000
69	 1	 -74.127400	 -33.595900	   4.390000	   0.500000	   0.500000	   0.000000
70	 1	  29.007000	  18.329800	   4.340000	   0.500000	   0.500000	   0.000000
70	 1	 -10.546800	  47.832100	   4.340000	   0.500000	   0.500000	   0.000000
71	 1	  -1.329750	 -83.096800	   4.330000	   0.500000	   0.500000	   0.000000
71	 1	 -70.555400	 -24.730900	   4.330000	   0.500000	   0.500000	   0.000000
72	 1	  42.017700	 -53.503200	   4.310000	   0.500000	   0.500000	   0.000000
72	 1	 -34.000100	 -41.170300	   4.310000	   0.500000	   0.500000	   0.000000
73	 1	 -22.045300	 -26.530000	   4.520000	   0.500000	   0.500000	   0.000000
73	 1	 -19.633500	 -12.098200	   4.520000	   0.500000	   0.500000	   0.000000
74	 1	 -20.376600	 -48.927200	   4.490000	   0.500000	   0.500000	   0.000000
74	 1	 -59.800000	  21.471600	   4.490000	   0.500000	   0.500000	   0.000000
75	 1	  15.070600	  18.408000	   4.560000	   0.500000	   0.500000	   0.000000
75	 1	 -13.089000	  37.220200	   4.560000	   0.500000	   0.500000	   0.000000
76	 1	  45.042300	 -63.750100	   4.510000	   0.500000	   0.500000	   0.000000
76	 1	 -37.872000	 -34.665000	   4.510000	   0.500000	   0.500000	   0.000000
77	 1	  37.311400	 -19.385800	   4.550000	   0.500000	   0.500000	   0.000000
77	 1	 -38.706400	  32.631200	   4.550000	   0.500000	   0.500000	   0.000000
78	 1	  38.419600	 -52.942600	   4.580000	   0.500000	   0.500000	   0.000000
78	 1	 -41.730900	  12.645700	   4.580000	   0.500000	   0.500000	   0.000000
79	 1	  34.964800	 -73.931900	   4.690000	   0.500000	   0.500000	   0.000000
79	 1	 -51.078300	 -26.282300	   4.690000	   0.500000	   0.500000	   0.000000
79	 1	 -50.361300	 -19.555300	   4.690000	   0.500000	   0.500000	   0.000000
80	 1	  74.805400	  28.785300	   4.800000	   0.500000	   0.500000	   0.000000
80	 1	  44.898800	  62.355200	   4.800000	   0.500000	   0.500000	   0.000000
80	 1	  29.137300	  66.266200	   4.800000	   0.500000	   0.500000	   0.000000
81	 1	  24.796000	  36.112000	   4.940000	   0.500000	   0.500000	   0.000000
81	 1	  14.757700	  46.619700	   4.940000	   0.500000	   0.500000	   0.000000
82	 1	 -32.878900	 -52.382000	   5.110000	   0.500000	   0.500000	   0.000000
82	 1	  31.653500	 -52.382000	   5.110000	   0.500000	   0.500000	   0.000000
82	 1	   5.840510	  -5.292960	   5.110000	   0.500000	   0.500000	   0.000000
82	 1	 -52.238600	  13.206300	   5.110000	   0.500000	   0.500000	   0.000000
83	 1	  47.884300	 -38.576000	   5.340000	   0.500000	   0.500000	   0.000000
83	 1	   5.084360	  10.194800	   5.340000	   0.500000	   0.500000	   0.000000
83	 1	 -30.049900	  25.330600	   5.340000	   0.500000	   0.500000	   0.000000
84	 1	  23.935600	 -60.034600	   5.450000	   0.500000	   0.500000	   0.000000
84	 1	   3.898010	 -10.168700	   5.450000	   0.500000	   0.500000	   0.000000
85	 1	  19.933300	 -47.441000	   5.800000	   0.500000	   0.500000	   0.000000
85	 1	  13.023800	 -19.868100	   5.800000	   0.500000	   0.500000	   0.000000
